market_id,created_at,actual_delivery_time,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration
3.0,2015-02-02 02:23:20,2015-02-02 03:31:20,46,1.0,6,10800,6,1000,2400,26.0,25.0,41.0,401.0
3.0,2015-02-10 00:51:01,2015-02-10 01:34:01,46,1.0,1,1800,1,1800,1800,13.0,10.0,11.0,500.0
3.0,2015-01-22 03:20:30,2015-01-22 04:10:30,46,1.0,2,4400,2,2200,2200,32.0,33.0,38.0,628.0
3.0,2015-02-02 04:03:46,2015-02-02 05:04:46,46,1.0,3,5900,3,700,3000,21.0,25.0,48.0,262.0
3.0,2015-02-13 01:30:12,2015-02-13 02:22:12,46,1.0,2,5300,2,2300,3000,25.0,24.0,26.0,548.0
3.0,2015-02-08 04:35:01,2015-02-08 05:23:01,46,1.0,4,6700,4,1200,2000,21.0,26.0,28.0,152.0
3.0,2015-02-07 02:01:50,2015-02-07 02:41:50,46,1.0,1,2000,1,2000,2000,38.0,27.0,25.0,637.0
3.0,2015-02-06 18:14:06,2015-02-06 19:03:06,50,4.0,4,1386,4,209,459,4.0,5.0,5.0,887.0
3.0,2015-02-16 02:10:33,2015-02-16 02:53:33,50,4.0,3,1717,3,219,999,52.0,52.0,75.0,480.0
3.0,2015-02-01 19:44:43,2015-02-01 20:19:43,50,4.0,3,977,3,189,489,20.0,13.0,16.0,325.0
3.0,2015-02-18 04:43:52,2015-02-18 05:17:52,50,4.0,4,1486,4,169,549,13.0,6.0,3.0,203.0
3.0,2015-02-17 20:01:11,2015-02-17 20:37:11,50,4.0,4,1036,4,159,419,24.0,23.0,32.0,309.0
3.0,2015-02-06 06:32:58,2015-02-06 07:10:58,50,4.0,2,768,2,209,559,4.0,3.0,3.0,264.0
3.0,2015-02-09 05:11:23,2015-02-09 05:56:23,50,4.0,3,897,1,299,299,14.0,17.0,19.0,711.0
3.0,2015-01-31 15:56:51,2015-01-31 16:39:51,50,4.0,4,966,4,89,419,2.0,2.0,3.0,461.0
3.0,2015-01-24 01:54:53,2015-01-24 02:27:53,50,4.0,3,917,2,209,499,53.0,53.0,50.0,449.0
4.0,2015-01-25 02:39:18,2015-01-25 03:41:18,4,1.0,6,6450,6,650,1975,100.0,126.0,169.0,589.0
4.0,2015-02-07 02:49:56,2015-02-07 03:56:56,4,1.0,4,3400,3,650,1050,125.0,126.0,249.0,377.0
4.0,2015-01-28 03:35:01,2015-01-28 04:18:01,4,1.0,4,4395,4,650,1995,100.0,64.0,106.0,373.0
4.0,2015-02-17 02:03:12,2015-02-17 03:00:12,4,1.0,10,9100,9,650,1350,100.0,95.0,146.0,336.0
4.0,2015-02-01 02:37:59,2015-02-01 03:41:59,4,1.0,4,4800,4,700,1650,89.0,77.0,143.0,727.0
2.0,2015-02-09 22:39:57,2015-02-09 23:16:57,45,3.0,2,1235,2,199,629,5.0,4.0,4.0,381.0
3.0,2015-02-11 23:08:06,2015-02-11 23:47:06,34,3.0,2,1759,2,279,981,8.0,4.0,6.0,469.0
3.0,2015-02-15 03:57:16,2015-02-15 04:40:16,34,3.0,1,1098,1,899,899,23.0,23.0,31.0,464.0
3.0,2015-02-04 04:04:23,2015-02-04 04:43:23,34,3.0,4,2507,2,344,739,17.0,9.0,14.0,476.0
3.0,2015-02-17 04:02:10,2015-02-17 04:42:10,34,3.0,4,2395,3,199,899,17.0,17.0,19.0,464.0
3.0,2015-02-17 02:57:15,2015-02-17 03:46:15,34,3.0,5,2653,4,199,699,20.0,19.0,21.0,854.0
3.0,2015-02-03 23:24:49,2015-02-04 00:05:49,34,3.0,3,487,2,129,229,5.0,5.0,5.0,649.0
3.0,2015-02-16 03:28:32,2015-02-16 04:16:32,34,3.0,2,1297,2,199,899,21.0,21.0,36.0,464.0
3.0,2015-02-09 03:35:42,2015-02-09 04:16:42,34,3.0,4,2534,3,129,899,15.0,18.0,17.0,348.0
5.0,2015-02-17 01:43:44,2015-02-17 02:25:44,6,1.0,2,1440,2,645,795,40.0,39.0,41.0,618.0
4.0,2015-01-28 17:48:52,2015-01-28 18:30:52,4,1.0,2,1520,2,425,1095,9.0,6.0,6.0,574.0
4.0,2015-02-06 17:38:43,2015-02-06 18:13:43,4,1.0,3,2388,1,796,796,5.0,6.0,8.0,65.0
4.0,2015-02-15 19:26:57,2015-02-15 20:05:57,4,1.0,1,1195,1,1195,1195,22.0,21.0,25.0,432.0
4.0,2015-02-15 18:31:19,2015-02-15 19:03:19,4,1.0,1,895,1,895,895,11.0,6.0,6.0,148.0
4.0,2015-01-31 18:37:15,2015-01-31 19:22:15,4,1.0,4,3025,4,285,1095,12.0,8.0,7.0,575.0
4.0,2015-02-08 17:18:37,2015-02-08 17:58:37,4,1.0,2,1990,2,895,1095,9.0,7.0,7.0,364.0
2.0,2015-02-15 19:47:55,2015-02-15 20:21:55,68,1.0,2,1790,2,695,1095,26.0,26.0,30.0,225.0
4.0,2015-02-08 18:36:16,2015-02-08 19:09:16,4,1.0,2,1190,2,195,995,12.0,9.0,8.0,144.0
4.0,2015-02-03 18:29:44,2015-02-03 19:09:44,4,1.0,3,1715,3,395,895,7.0,7.0,7.0,404.0
4.0,2015-02-08 17:28:51,2015-02-08 18:12:51,4,1.0,4,2810,4,425,895,10.0,9.0,10.0,456.0
4.0,2015-02-15 16:26:41,2015-02-15 17:17:41,4,1.0,4,3680,4,650,995,7.0,3.0,3.0,791.0
4.0,2015-01-30 17:26:09,2015-01-30 18:01:09,4,1.0,1,1095,1,1095,1095,6.0,4.0,4.0,248.0
4.0,2015-01-30 17:46:26,2015-01-30 18:23:26,4,1.0,1,1045,1,895,895,5.0,4.0,7.0,245.0
4.0,2015-02-14 17:42:04,2015-02-14 18:20:04,4,4.0,2,1090,2,295,795,11.0,7.0,8.0,412.0
4.0,2015-02-08 17:54:40,2015-02-08 18:35:40,4,1.0,4,2515,4,150,995,11.0,10.0,10.0,332.0
4.0,2015-01-25 18:06:03,2015-01-25 18:51:03,4,1.0,3,3185,3,895,1295,10.0,24.0,7.0,657.0
4.0,2015-02-15 16:30:11,2015-02-15 17:19:11,4,4.0,5,4475,5,650,1095,7.0,3.0,3.0,654.0
4.0,2015-02-14 18:01:07,2015-02-14 18:46:07,4,1.0,4,3270,4,285,1095,12.0,7.0,8.0,580.0
4.0,2015-02-01 17:20:39,2015-02-01 18:01:39,4,4.0,3,2185,3,395,995,6.0,6.0,7.0,324.0
5.0,2015-02-03 00:31:13,2015-02-03 01:11:13,46,1.0,3,1457,3,349,749,11.0,8.0,8.0,363.0
5.0,2015-01-27 02:52:03,2015-01-27 03:34:03,46,1.0,2,1798,1,899,899,16.0,15.0,18.0,426.0
5.0,2015-02-08 19:50:59,2015-02-08 20:37:59,46,1.0,1,829,1,829,829,10.0,10.0,18.0,647.0
5.0,2015-02-17 23:59:48,2015-02-18 00:41:48,46,1.0,6,2084,3,199,699,6.0,4.0,4.0,502.0
5.0,2015-01-22 23:04:50,2015-01-22 23:49:50,46,1.0,3,1587,3,359,829,7.0,5.0,6.0,639.0
5.0,2015-01-23 00:03:26,2015-01-23 00:55:26,46,1.0,4,2416,4,429,899,6.0,2.0,2.0,623.0
5.0,2015-02-11 00:42:59,2015-02-11 01:26:59,46,1.0,5,2395,5,269,829,10.0,7.0,8.0,363.0
5.0,2015-01-24 18:52:19,2015-01-24 19:33:19,46,4.0,4,1926,4,269,859,6.0,10.0,7.0,363.0
2.0,2015-01-27 20:38:41,2015-01-27 21:10:41,71,2.0,2,1398,2,499,899,38.0,33.0,31.0,460.0
2.0,2015-02-08 23:39:25,2015-02-09 00:20:25,71,2.0,2,1298,2,399,899,26.0,27.0,37.0,485.0
2.0,2015-02-13 22:43:57,2015-02-13 23:19:57,71,2.0,1,899,1,899,899,14.0,12.0,13.0,444.0
2.0,2015-02-10 02:03:54,2015-02-10 02:55:54,71,2.0,4,2596,3,399,899,43.0,41.0,70.0,660.0
2.0,2015-02-02 19:39:55,2015-02-02 20:14:55,71,2.0,3,1716,3,299,899,34.0,32.0,41.0,352.0
2.0,2015-01-30 01:32:30,2015-01-30 02:16:30,71,2.0,3,1797,3,399,899,42.0,40.0,54.0,476.0
2.0,2015-02-11 19:53:46,2015-02-11 20:26:46,71,2.0,2,1717,2,699,899,46.0,44.0,59.0,104.0
2.0,2015-02-06 23:05:03,2015-02-06 23:41:03,71,2.0,2,1117,2,299,699,17.0,19.0,19.0,403.0
2.0,2015-01-26 19:10:12,2015-01-26 19:52:12,71,2.0,1,1440,1,931,1050,26.0,34.0,41.0,627.0
2.0,2015-01-24 00:16:16,2015-01-24 00:59:16,71,2.0,3,1747,3,349,899,12.0,11.0,12.0,409.0
2.0,2015-02-04 01:06:18,2015-02-04 01:49:18,71,2.0,2,1298,2,399,899,24.0,24.0,28.0,608.0
2.0,2015-01-28 00:56:57,2015-01-28 01:35:57,71,2.0,2,598,1,299,299,22.0,22.0,23.0,543.0
1.0,2015-02-13 04:18:33,2015-02-13 05:07:33,40,2.0,1,999,1,999,999,56.0,53.0,74.0,662.0
2.0,2015-02-06 02:54:47,2015-02-06 03:32:47,71,2.0,4,2215,4,299,899,69.0,52.0,68.0,543.0
2.0,2015-02-02 19:58:22,2015-02-02 20:50:22,71,2.0,4,2696,3,399,899,35.0,35.0,53.0,946.0
2.0,2015-02-14 01:15:22,2015-02-14 01:53:22,71,2.0,2,2036,1,899,899,42.0,37.0,40.0,483.0
2.0,2015-01-23 02:22:13,2015-01-23 03:06:13,71,2.0,3,2097,1,699,699,53.0,48.0,74.0,431.0
2.0,2015-01-29 21:43:02,2015-01-29 22:17:02,71,2.0,2,1498,2,599,899,22.0,17.0,17.0,434.0
2.0,2015-02-13 03:20:42,2015-02-13 04:08:42,71,2.0,2,1398,2,499,899,72.0,58.0,88.0,840.0
2.0,2015-02-04 19:40:03,2015-02-04 20:20:03,71,2.0,4,2096,4,299,999,40.0,39.0,57.0,352.0
2.0,2015-01-24 18:57:34,2015-01-24 19:39:34,71,2.0,1,899,1,899,899,13.0,23.0,15.0,729.0
2.0,2015-01-24 23:11:31,2015-01-24 23:44:31,71,2.0,3,2416,2,499,899,26.0,30.0,18.0,466.0
2.0,2015-01-27 04:36:05,2015-01-27 05:18:05,57,4.0,2,1498,2,499,999,24.0,38.0,38.0,582.0
2.0,2015-01-24 02:22:31,2015-01-24 03:03:31,71,2.0,1,899,1,899,899,52.0,54.0,88.0,75.0
2.0,2015-02-11 02:18:32,2015-02-11 03:10:32,71,2.0,1,999,1,999,999,47.0,48.0,71.0,848.0
2.0,2015-02-05 21:49:10,2015-02-05 22:26:10,71,2.0,3,2366,3,349,999,24.0,25.0,24.0,428.0
2.0,2015-02-01 04:17:23,2015-02-01 05:13:23,71,2.0,3,2197,3,399,899,34.0,34.0,67.0,508.0
2.0,2015-01-28 03:54:31,2015-01-28 04:33:31,71,2.0,3,2397,3,499,999,48.0,32.0,45.0,619.0
2.0,2015-02-17 22:03:12,2015-02-17 22:36:12,71,2.0,2,1298,2,399,899,20.0,13.0,13.0,464.0
2.0,2015-02-13 19:56:44,2015-02-13 20:39:44,71,2.0,3,2035,2,399,699,52.0,47.0,65.0,720.0
2.0,2015-01-28 02:16:36,2015-01-28 02:53:36,71,2.0,2,1717,2,699,899,52.0,42.0,62.0,403.0
3.0,2015-01-31 22:59:28,2015-01-31 23:39:28,39,1.0,3,2345,3,695,900,9.0,5.0,5.0,431.0
3.0,2015-01-31 04:52:30,2015-01-31 05:44:30,39,1.0,5,3540,3,450,850,8.0,8.0,8.0,674.0
3.0,2015-02-01 04:49:32,2015-02-01 05:46:32,39,1.0,3,4195,3,895,2350,13.0,7.0,8.0,859.0
3.0,2015-02-12 03:38:05,2015-02-12 04:24:05,39,1.0,2,1845,2,695,1150,12.0,11.0,8.0,667.0
3.0,2015-01-26 01:01:33,2015-01-26 01:51:33,39,1.0,2,2514,2,451,1891,16.0,17.0,21.0,505.0
1.0,2015-02-06 02:29:48,2015-02-06 03:26:48,39,2.0,8,3810,7,325,750,22.0,24.0,26.0,693.0
3.0,2015-02-08 22:24:55,2015-02-08 23:23:55,39,1.0,12,7110,10,395,1150,12.0,13.0,16.0,711.0
3.0,2015-02-01 02:58:46,2015-02-01 03:37:46,39,1.0,3,1570,3,350,695,27.0,27.0,15.0,545.0
5.0,2015-02-16 19:53:50,2015-02-16 20:33:50,15,4.0,2,640,2,150,345,16.0,13.0,21.0,561.0
5.0,2015-02-10 21:36:21,2015-02-10 22:11:21,15,4.0,1,475,1,345,345,17.0,18.0,12.0,552.0
5.0,2015-02-05 16:58:37,2015-02-05 17:37:37,15,4.0,1,495,1,395,395,3.0,3.0,3.0,366.0
5.0,2015-02-04 19:04:24,2015-02-04 19:39:24,15,4.0,7,1955,5,150,275,18.0,12.0,10.0,303.0
5.0,2015-01-31 00:00:03,2015-01-31 00:48:03,15,4.0,4,1990,3,255,545,6.0,4.0,4.0,579.0
5.0,2015-02-04 20:28:12,2015-02-04 21:07:12,15,4.0,2,475,2,295,345,19.0,19.0,24.0,550.0
1.0,2015-01-30 20:04:11,2015-01-30 20:49:11,15,1.0,3,4180,2,1195,1195,5.0,5.0,7.0,297.0
1.0,2015-02-15 20:37:19,2015-02-15 21:32:19,15,1.0,3,2784,3,469,1472,3.0,12.0,19.0,477.0
1.0,2015-01-24 21:41:15,2015-01-24 22:23:15,15,1.0,2,2790,1,1395,1395,7.0,5.0,7.0,317.0
1.0,2015-01-27 18:41:54,2015-01-27 19:40:54,15,1.0,5,6675,2,1295,1495,3.0,2.0,2.0,793.0
1.0,2015-01-24 23:03:04,2015-01-24 23:54:04,15,1.0,4,3930,4,595,1295,8.0,4.0,4.0,647.0
1.0,2015-02-11 02:03:59,2015-02-11 02:46:59,15,1.0,3,3385,3,595,1395,6.0,5.0,5.0,245.0
1.0,2015-02-16 01:00:03,2015-02-16 02:22:03,15,1.0,6,6970,3,1095,1195,7.0,7.0,11.0,956.0
1.0,2015-01-23 15:51:49,2015-01-23 16:36:49,15,1.0,1,1295,1,1295,1295,2.0,0.0,0.0,485.0
1.0,2015-01-25 21:15:19,2015-01-25 21:53:19,15,4.0,1,1295,1,1295,1295,9.0,2.0,2.0,290.0
1.0,2015-02-10 20:48:57,2015-02-10 21:37:57,15,1.0,4,4785,4,595,1500,7.0,7.0,11.0,390.0
1.0,2015-02-14 02:00:10,2015-02-14 02:55:10,15,1.0,2,3434,2,1360,1722,7.0,3.0,17.0,346.0
4.0,2015-01-23 21:23:47,2015-01-23 22:08:47,13,3.0,5,9245,2,895,1595,13.0,5.0,5.0,368.0
1.0,2015-02-16 18:14:10,2015-02-16 19:12:10,15,1.0,3,3085,3,495,1495,0.0,0.0,1.0,655.0
1.0,2015-02-12 20:41:09,2015-02-12 21:32:09,15,1.0,3,2985,3,495,1395,8.0,8.0,9.0,655.0
1.0,2015-02-07 02:48:39,2015-02-07 03:30:39,15,1.0,1,1195,1,1195,1195,11.0,10.0,19.0,122.0
1.0,2015-02-17 02:37:53,2015-02-17 03:35:53,15,1.0,2,3090,2,1495,1595,4.0,4.0,11.0,497.0
1.0,2015-02-12 05:33:49,2015-02-12 06:21:49,15,1.0,4,4980,4,595,1595,11.0,10.0,11.0,383.0
1.0,2015-02-01 04:39:19,2015-02-01 05:28:19,15,1.0,2,4380,1,1595,1595,10.0,11.0,15.0,297.0
1.0,2015-01-24 19:25:31,2015-01-24 20:09:31,15,1.0,2,1445,2,350,1095,5.0,4.0,4.0,473.0
1.0,2015-02-13 18:55:19,2015-02-13 19:37:19,15,1.0,1,1395,1,1395,1395,4.0,4.0,7.0,284.0
1.0,2015-01-31 04:16:43,2015-01-31 05:17:43,15,1.0,1,1395,1,1395,1395,11.0,12.0,19.0,843.0
1.0,2015-01-30 19:05:06,2015-01-30 19:47:06,15,1.0,2,2790,2,1195,1595,3.0,3.0,6.0,217.0
1.0,2015-01-31 18:24:03,2015-01-31 19:10:03,15,1.0,1,1590,1,1295,1295,4.0,3.0,2.0,556.0
1.0,2015-01-30 21:24:57,2015-01-30 22:19:57,15,1.0,3,2985,3,495,1395,5.0,6.0,12.0,653.0
1.0,2015-02-07 03:53:31,2015-02-07 04:49:31,15,1.0,3,3880,3,795,1495,13.0,14.0,23.0,470.0
1.0,2015-01-27 17:58:23,2015-01-27 18:48:23,15,1.0,3,2740,3,450,1195,4.0,1.0,1.0,647.0
1.0,2015-02-11 19:50:41,2015-02-11 20:32:41,15,1.0,2,2590,2,1195,1395,5.0,5.0,6.0,296.0
1.0,2015-01-29 20:26:53,2015-01-29 21:13:53,15,1.0,5,6970,3,1195,1395,9.0,9.0,10.0,297.0
1.0,2015-01-22 23:30:38,2015-01-23 00:17:38,15,1.0,1,1790,1,1095,1095,4.0,5.0,5.0,560.0
1.0,2015-02-15 21:26:08,2015-02-15 22:12:08,15,1.0,1,1395,1,1395,1395,9.0,9.0,11.0,521.0
1.0,2015-02-13 00:41:50,2015-02-13 01:21:50,15,1.0,2,990,1,495,495,5.0,4.0,5.0,138.0
1.0,2015-01-23 20:28:34,2015-01-23 21:04:34,15,1.0,2,1890,2,595,1295,11.0,8.0,8.0,215.0
1.0,2015-02-12 01:43:43,2015-02-12 02:28:43,15,1.0,3,4080,3,595,1495,10.0,6.0,6.0,335.0
1.0,2015-02-03 01:55:05,2015-02-03 02:40:05,15,1.0,1,1925,1,1499,1511,17.0,12.0,20.0,359.0
1.0,2015-02-04 19:35:44,2015-02-04 20:27:44,15,1.0,3,2985,3,495,1395,4.0,3.0,4.0,653.0
1.0,2015-02-02 00:16:40,2015-02-02 01:20:40,15,1.0,2,1990,2,895,1095,5.0,5.0,6.0,659.0
1.0,2015-01-22 22:24:27,2015-01-22 22:59:27,15,1.0,1,1295,1,1295,1295,4.0,0.0,0.0,117.0
1.0,2015-02-12 02:27:31,2015-02-12 03:06:31,15,1.0,1,1790,1,1195,1195,13.0,13.0,15.0,217.0
1.0,2015-02-12 02:55:12,2015-02-12 03:34:12,15,1.0,1,1495,1,1495,1495,14.0,14.0,21.0,122.0
1.0,2015-02-10 04:19:02,2015-02-10 05:10:02,15,1.0,2,2485,2,595,1195,8.0,9.0,11.0,555.0
1.0,2015-02-18 01:56:49,2015-02-18 02:40:49,39,2.0,1,1395,1,1395,1395,7.0,7.0,9.0,314.0
1.0,2015-02-06 17:23:34,2015-02-06 18:22:34,15,1.0,2,2590,2,1295,1295,1.0,1.0,1.0,920.0
1.0,2015-02-06 03:11:14,2015-02-06 04:15:14,15,1.0,2,2090,2,595,1495,7.0,7.0,15.0,854.0
1.0,2015-02-12 19:40:48,2015-02-12 20:32:48,15,1.0,2,3385,2,1395,1395,5.0,4.0,6.0,616.0
1.0,2015-02-08 04:45:11,2015-02-08 05:42:11,15,1.0,5,5075,5,595,1295,11.0,12.0,18.0,439.0
3.0,2015-01-22 00:10:26,2015-01-22 01:02:26,55,2.0,1,1395,1,1395,1395,0.0,0.0,0.0,805.0
3.0,2015-02-17 03:58:01,2015-02-17 04:44:01,55,2.0,1,1795,1,1795,1795,0.0,0.0,0.0,617.0
3.0,2015-02-02 01:37:00,2015-02-02 02:30:00,55,2.0,3,2640,3,450,995,0.0,0.0,0.0,536.0
3.0,2015-02-17 02:54:05,2015-02-17 03:47:05,55,2.0,3,2140,3,50,1395,0.0,0.0,0.0,829.0
4.0,2015-02-04 20:00:33,2015-02-04 20:45:33,39,5.0,3,2395,3,300,1395,0.0,0.0,0.0,584.0
3.0,2015-02-18 00:30:42,2015-02-18 01:11:42,55,2.0,3,2740,3,50,1295,0.0,0.0,0.0,172.0
3.0,2015-02-16 21:56:51,2015-02-16 22:35:51,55,2.0,3,1740,2,350,695,0.0,0.0,0.0,374.0
3.0,2015-02-09 01:18:17,2015-02-09 02:03:17,55,2.0,1,1295,1,995,995,0.0,0.0,0.0,264.0
3.0,2015-02-15 03:26:11,2015-02-15 04:17:11,55,2.0,4,2015,4,350,695,0.0,0.0,0.0,609.0
3.0,2015-02-10 03:23:39,2015-02-10 04:23:39,55,2.0,4,3880,4,495,1395,0.0,0.0,0.0,968.0
3.0,2015-01-30 01:17:59,2015-01-30 02:06:59,55,2.0,3,2640,3,350,1395,0.0,0.0,0.0,536.0
3.0,2015-01-22 02:58:19,2015-01-22 03:57:19,55,2.0,7,2000,5,350,450,0.0,0.0,0.0,1013.0
3.0,2015-02-01 04:36:34,2015-02-01 05:19:34,55,2.0,1,995,1,995,995,0.0,0.0,0.0,342.0
3.0,2015-01-30 05:02:05,2015-01-30 05:50:05,55,2.0,4,1960,4,295,695,0.0,0.0,0.0,584.0
1.0,2015-01-30 17:14:20,2015-01-30 17:57:20,15,4.0,2,840,2,295,375,1.0,1.0,4.0,250.0
1.0,2015-02-06 22:31:50,2015-02-06 23:09:50,15,4.0,2,570,2,175,245,12.0,13.0,13.0,302.0
1.0,2015-02-08 18:32:40,2015-02-08 19:12:40,39,2.0,3,915,3,175,295,7.0,6.0,5.0,302.0
1.0,2015-01-31 17:10:42,2015-01-31 17:56:42,15,4.0,2,590,2,245,345,2.0,3.0,3.0,480.0
1.0,2015-01-23 16:43:37,2015-01-23 17:24:37,15,4.0,1,465,1,345,345,3.0,2.0,2.0,307.0
1.0,2015-02-10 17:27:27,2015-02-10 18:08:27,15,4.0,3,915,3,175,295,4.0,3.0,3.0,302.0
1.0,2015-02-11 18:32:13,2015-02-11 19:11:13,15,4.0,3,915,3,175,295,8.0,3.0,3.0,302.0
1.0,2015-01-24 16:50:32,2015-01-24 17:28:32,15,4.0,2,830,1,295,295,2.0,2.0,3.0,89.0
1.0,2015-02-13 04:44:06,2015-02-13 05:36:06,6,1.0,4,8600,4,1600,2800,40.0,25.0,26.0,680.0
1.0,2015-02-14 03:22:44,2015-02-14 04:16:44,6,1.0,5,5700,4,200,2800,69.0,69.0,109.0,143.0
1.0,2015-01-26 01:17:49,2015-01-26 02:27:49,6,1.0,3,5900,3,1600,2500,25.0,26.0,51.0,273.0
1.0,2015-02-14 04:25:43,2015-02-14 05:28:43,6,1.0,4,6500,4,1000,2500,52.0,52.0,70.0,779.0
1.0,2015-02-14 02:35:07,2015-02-14 03:37:07,6,1.0,5,8342,5,287,2986,71.0,69.0,114.0,282.0
1.0,2015-01-30 02:56:12,2015-01-30 03:48:12,6,1.0,4,4800,4,200,2800,52.0,52.0,63.0,559.0
1.0,2015-02-16 02:42:08,2015-02-16 03:43:08,6,1.0,7,6400,5,200,1800,75.0,73.0,113.0,352.0
1.0,2015-01-28 04:39:46,2015-01-28 05:35:46,6,1.0,2,3000,2,200,2800,17.0,18.0,18.0,823.0
1.0,2015-02-02 02:12:23,2015-02-02 03:15:23,6,1.0,2,4000,2,1200,2800,42.0,41.0,75.0,256.0
1.0,2015-02-03 02:12:47,2015-02-03 03:10:47,6,1.0,4,6300,4,200,4300,44.0,44.0,73.0,275.0
1.0,2015-02-06 03:34:16,2015-02-06 04:10:16,6,1.0,2,4300,2,1800,2500,65.0,50.0,55.0,145.0
1.0,2015-02-01 05:55:09,2015-02-01 06:31:09,31,1.0,3,2685,3,695,1095,17.0,14.0,14.0,124.0
1.0,2015-01-25 01:12:57,2015-01-25 01:56:57,31,1.0,3,2985,3,695,1495,33.0,33.0,43.0,198.0
1.0,2015-02-14 02:46:44,2015-02-14 03:42:44,31,1.0,10,7706,7,57,1294,69.0,73.0,100.0,300.0
1.0,2015-01-26 02:17:39,2015-01-26 03:02:39,31,1.0,2,2290,2,795,1495,43.0,43.0,55.0,336.0
5.0,2015-02-03 02:17:13,2015-02-03 03:05:13,6,1.0,5,3415,5,175,1195,26.0,16.0,22.0,628.0
5.0,2015-01-21 20:08:39,2015-01-21 20:48:39,6,1.0,2,2245,2,1050,1195,31.0,8.0,11.0,834.0
5.0,2015-02-10 20:03:58,2015-02-10 20:45:58,6,1.0,2,1350,2,200,1150,24.0,21.0,29.0,556.0
5.0,2015-02-16 22:26:13,2015-02-16 23:14:13,6,1.0,3,2850,3,700,1150,9.0,5.0,5.0,797.0
5.0,2015-02-13 01:55:08,2015-02-13 02:52:08,6,1.0,9,6167,6,213,1904,24.0,23.0,29.0,534.0
5.0,2015-02-12 20:13:01,2015-02-12 20:59:01,6,1.0,3,2145,3,200,1050,27.0,21.0,26.0,783.0
5.0,2015-01-27 02:53:04,2015-01-27 03:40:04,6,1.0,1,1250,1,1250,1250,17.0,31.0,29.0,597.0
5.0,2015-01-25 01:16:09,2015-01-25 02:03:09,6,1.0,1,1250,1,1250,1250,13.0,20.0,10.0,599.0
5.0,2015-02-15 04:30:50,2015-02-15 05:29:50,6,1.0,3,2450,3,350,1150,25.0,25.0,43.0,719.0
5.0,2015-02-14 05:38:30,2015-02-14 06:42:30,6,1.0,6,8570,6,175,1795,19.0,19.0,22.0,809.0
5.0,2015-02-06 02:34:49,2015-02-06 03:29:49,6,1.0,3,2675,2,175,1250,29.0,15.0,27.0,927.0
5.0,2015-01-24 02:23:11,2015-01-24 03:29:11,6,1.0,6,4195,5,200,1195,19.0,13.0,20.0,1196.0
5.0,2015-02-08 02:54:20,2015-02-08 03:50:20,6,1.0,3,2695,3,350,1195,28.0,21.0,33.0,745.0
5.0,2015-02-04 19:56:54,2015-02-04 20:37:54,6,1.0,1,1050,1,1050,1050,20.0,18.0,25.0,500.0
5.0,2015-01-31 02:40:06,2015-01-31 03:41:06,6,1.0,5,4795,5,350,1495,22.0,23.0,42.0,556.0
5.0,2015-02-05 01:40:47,2015-02-05 02:40:47,6,1.0,7,5800,5,200,1750,23.0,20.0,22.0,894.0
5.0,2015-02-05 01:16:43,2015-02-05 02:11:43,6,1.0,7,5290,5,200,1595,18.0,12.0,15.0,665.0
5.0,2015-02-10 20:17:02,2015-02-10 21:05:02,6,1.0,2,1990,2,995,995,23.0,23.0,28.0,845.0
5.0,2015-02-01 04:36:09,2015-02-01 05:35:09,6,1.0,5,2550,2,350,1150,18.0,19.0,24.0,919.0
5.0,2015-02-13 20:28:42,2015-02-13 21:17:42,6,1.0,2,2445,2,1050,1395,27.0,24.0,32.0,829.0
5.0,2015-01-24 04:03:48,2015-01-24 04:54:48,6,1.0,2,2345,2,950,1050,29.0,28.0,30.0,770.0
5.0,2015-01-30 02:38:31,2015-01-30 03:30:31,6,1.0,4,3000,3,350,1150,26.0,16.0,25.0,711.0
5.0,2015-02-08 05:46:23,2015-02-08 06:35:23,6,1.0,5,4250,4,350,1250,10.0,13.0,14.0,340.0
5.0,2015-02-14 03:18:37,2015-02-14 04:10:37,6,1.0,2,2300,2,1050,1250,24.0,24.0,39.0,507.0
5.0,2015-02-07 20:19:36,2015-02-07 21:11:36,6,1.0,2,2745,2,1250,1495,22.0,17.0,16.0,1115.0
5.0,2015-01-31 03:20:21,2015-01-31 04:15:21,6,1.0,2,2400,2,1150,1250,24.0,21.0,38.0,611.0
5.0,2015-02-07 04:03:41,2015-02-07 05:01:41,6,1.0,5,4145,4,175,1450,25.0,24.0,36.0,674.0
5.0,2015-02-04 20:37:31,2015-02-04 21:26:31,6,1.0,2,1925,2,175,1750,16.0,19.0,23.0,783.0
5.0,2015-02-10 22:26:23,2015-02-10 23:19:23,6,1.0,4,3200,2,350,1250,7.0,5.0,5.0,986.0
5.0,2015-02-12 02:18:23,2015-02-12 03:10:23,6,1.0,2,2700,2,1250,1450,20.0,16.0,22.0,702.0
5.0,2015-02-10 01:18:34,2015-02-10 02:02:34,6,1.0,1,1250,1,1250,1250,14.0,6.0,9.0,601.0
5.0,2015-01-30 02:07:11,2015-01-30 03:08:11,6,1.0,4,5045,4,850,1795,22.0,21.0,27.0,866.0
5.0,2015-02-14 06:18:08,2015-02-14 07:03:08,6,1.0,1,1195,1,1195,1195,12.0,10.0,9.0,622.0
